0.02 1.93178 10 10.8009 0.0199163 2.00019 0.0238592 0.000111123 1.55449e-05 7.71297 0.985842 1.80016 3.10904e-05 0.964228 0.000760422 0.125023 0.0003728 
0.04 2.46214 10 12.5022 0.0129117 1.94487 0.00365991 0.000244472 3.54997e-05 8.08179 0.112658 1.80029 5.77007e-05 0.973905 0.000135474 0.118108 5.71862e-05 
0.06 2.87697 10 14.0948 0.0699974 1.88608 0.00931238 0.00037782 5.31965e-05 8.44716 0.381445 1.80047 9.31259e-05 0.984526 0.000302027 0.11076 0.000145506 
0.08 3.22947 10 15.588 0.0716483 1.82945 0.00538379 0.00037782 5.0974e-05 8.80931 0.226112 1.8004 7.98489e-05 0.994536 0.00019171 0.103681 8.41217e-05 
0.1 3.54138 10 17.1156 0.0109281 1.80311 0.000480469 0.00033337 4.65607e-05 8.97978 0.0198154 1.80031 6.21323e-05 0.999395 1.64397e-05 0.100389 7.50733e-06 
0.12 3.82415 10 18.732 0.0100737 1.80152 0.000249613 0.000777864 0.000110518 8.98967 0.0102277 1.80076 0.000150557 0.999608 1.07357e-05 0.10019 3.90021e-06 
0.14 4.08469 10 20.3503 0.00907958 1.80026 7.41261e-05 0.000688965 7.95342e-05 8.99711 0.00288086 1.80173 0.0003437 0.999679 8.81426e-06 0.100032 1.15822e-06 
0.16 4.32753 10 21.9663 0.00539605 1.79989 1.15675e-05 0.00037782 4.43066e-05 8.99967 0.000333259 1.80142 0.000282453 0.999793 5.70204e-06 0.0999867 1.80742e-07 
0.18 4.55586 10 23.5858 0.00474803 1.79984 3.48707e-06 0.000466719 5.53439e-05 9 0 1.80142 0.000282453 0.999802 5.44855e-06 0.0999802 5.44855e-08 
0.2 4.772 10 25.2164 0.0131917 1.79963 2.03333e-05 0.000777864 7.94038e-05 8.99956 0.000444296 1.80393 0.00077128 0.999441 1.52074e-05 0.099954 3.17708e-07 
0.22 4.97772 10 26.8299 0.00774484 1.79972 6.28634e-06 0.000800089 8.82586e-05 9 0 1.80253 0.000509194 0.999648 9.82241e-06 0.0999648 9.82241e-08 
0.24 5.1744 10 28.4525 0.00972825 1.79963 8.3173e-06 0.00100011 0.000121236 9 0 1.80329 0.000673701 0.99954 1.34217e-05 0.0999543 1.29958e-07 
0.26 5.36313 10 30.0704 0.00761904 1.79969 6.87087e-06 0.00101122 0.000122324 9 0 1.80282 0.00055654 0.999608 1.07357e-05 0.0999608 1.07357e-07 
0.28 5.5448 10 31.6946 0.0103276 1.79955 9.83805e-06 0.00135571 0.000147067 9 0 1.80407 0.000796882 0.999435 1.5372e-05 0.0999435 1.5372e-07 
0.3 5.72015 10 33.3248 0.0171896 1.79921 1.73238e-05 0.0018002 0.000199004 9 0 1.80709 0.00140323 0.999006 2.83363e-05 0.0999015 2.70685e-07 
0.32 5.88981 10 34.9499 0.0198635 1.79902 2.12136e-05 0.00250028 0.000277113 9 0 1.8088 0.0017183 0.998771 3.39885e-05 0.0998778 3.31462e-07 
0.34 6.05428 10 36.5694 0.0191265 1.79901 2.16831e-05 0.00248917 0.00027828 9 0 1.80891 0.00175633 0.998747 3.5985e-05 0.0998762 3.38799e-07 
0.36 6.21402 10 38.209 0.0324188 1.7983 3.90851e-05 0.00366707 0.000391042 9 0 1.81531 0.0031659 0.997861 6.30757e-05 0.0997873 6.10705e-07 
0.38 6.36941 10 39.8299 0.0295846 1.79821 3.80065e-05 0.00431159 0.000472576 9 0 1.81611 0.00307852 0.997756 6.02149e-05 0.0997762 5.93851e-07 
0.4 6.5208 10 41.4584 0.0332328 1.79784 4.55868e-05 0.00473386 0.000510983 9 0 1.81947 0.00369253 0.997287 7.24653e-05 0.0997296 7.12293e-07 
0.42 6.66847 10 43.0937 0.0421602 1.79718 6.18902e-05 0.00622291 0.000690245 9 0 1.8254 0.0050131 0.996379 0.000110446 0.0996472 9.67034e-07 
0.44 6.81269 10 44.7168 0.0405211 1.79695 6.38088e-05 0.00795644 0.000872355 9 0 1.82743 0.00516851 0.996126 0.000108206 0.0996191 9.97012e-07 
0.46 6.95368 10 46.3617 0.0535223 1.79581 9.06405e-05 0.00968997 0.00104401 9 0 1.83767 0.00734188 0.994601 0.000163347 0.0994768 1.41626e-06 
0.48 7.09166 10 47.9848 0.0560614 1.79552 0.000102384 0.0104567 0.00114746 9 0 1.84029 0.0082931 0.994237 0.000184833 0.0994404 1.59975e-06 
0.5 7.22681 10 49.6206 0.0579156 1.79464 0.000114401 0.0127347 0.00143134 9 0 1.84823 0.0092665 0.993055 0.000210709 0.0993302 1.78752e-06 
0.52 7.3593 10 51.2635 0.0672817 1.79336 0.000144208 0.0164907 0.00180829 9 0 1.85978 0.0116809 0.991311 0.000276131 0.0991697 2.25325e-06 
0.54 7.48928 10 52.9082 0.0758832 1.79188 0.000177094 0.0187576 0.00206397 9 0 1.87312 0.0143447 0.989227 0.000360166 0.0989845 2.7671e-06 
0.56 7.61688 10 54.5686 0.0911676 1.78947 0.000232547 0.0242249 0.00259351 9 0 1.89481 0.0188363 0.985702 0.000507755 0.0986832 3.63354e-06 
0.58 7.74224 10 56.2038 0.0926003 1.78816 0.000259232 0.0277253 0.00299061 9 0 1.90659 0.0209978 0.983915 0.000571865 0.0985196 4.0505e-06 
0.6 7.86546 10 57.869 0.103157 1.78506 0.000318385 0.0352039 0.00378569 9 0 1.9345 0.0257891 0.979328 0.000746408 0.0981319 4.97476e-06 
0.62 7.98665 10 59.5345 0.110543 1.78161 0.000378041 0.0428492 0.00452243 9 0 1.96555 0.0306213 0.974151 0.000949316 0.0977007 5.90689e-06 
0.64 8.10592 10 61.1932 0.125492 1.7782 0.000478174 0.0493388 0.00517319 9 0 1.9962 0.0387321 0.968672 0.0012564 0.097275 7.47147e-06 
0.66 8.22334 10 62.8698 0.137817 1.77321 0.000588735 0.0612179 0.0062057 9 0 2.04107 0.0476875 0.960477 0.00166103 0.0966518 9.19898e-06 
0.68 8.33901 10 64.5661 0.143268 1.76625 0.000690915 0.0752528 0.00762738 9 0 2.10379 0.0559641 0.949059 0.0021018 0.0957807 1.07955e-05 
0.7 8.45299 10 66.247 0.154321 1.75948 0.000846756 0.0884987 0.0084409 9 0 2.16468 0.0685873 0.937632 0.00273485 0.0949349 1.32306e-05 
0.72 8.56536 10 67.9176 0.15486 1.75257 0.000975434 0.106712 0.0101516 9 0 2.22689 0.0790101 0.925322 0.00331367 0.0940709 1.52412e-05 
0.74 8.67618 10 69.6154 0.150521 1.74227 0.00109958 0.123869 0.0115049 9 0 2.31957 0.0890659 0.906999 0.00394745 0.0927838 1.71809e-05 
0.76 8.78553 10 71.3019 0.171591 1.73131 0.00147112 0.147061 0.0133259 8.99222 0.00771813 2.41825 0.11916 0.883876 0.00664948 0.0914132 2.29862e-05 
0.78 8.89345 10 73.0239 0.180146 1.71476 0.00183804 0.175664 0.015394 8.94977 0.121269 2.56717 0.148881 0.845591 0.012383 0.0893448 2.87194e-05 
0.8 9 10 74.8429 0.286939 1.68418 0.00352795 0.198789 0.0177194 8.49628 1.28832 2.84245 0.28591 0.729359 0.0553635 0.0855231 5.51242e-05 
0.82 9.10523 10 76.8354 0.275007 1.62536 0.00417909 0.218146 0.0198541 7.53061 2.28329 3.37191 0.338546 0.492277 0.0790789 0.0781701 6.52983e-05 
0.84 9.20919 10 78.4855 0.172715 1.59936 0.0033154 0.245616 0.0225452 7.11179 2.23998 3.60596 0.268572 0.39267 0.0647543 0.0749197 5.18032e-05 
0.86 9.31192 10 80.0512 0.112126 1.57924 0.00281914 0.289421 0.024373 7.03912 1.98914 3.78693 0.228308 0.344088 0.049142 0.072405 4.4049e-05 
